"Sample","taxid","Seqs_pr_taxon","Total_seqs","Prcnt_seqs"
"5","Taraxacum cucullatum",580,469540,0.123525152276696
"5","Hydrophyllum fendleri",572,469540,0.12182135707288
"5","Senecio funckii",563,469540,0.119904587468586
"5","Agastache pallidiflora",512,469540,0.109042893044256
"6","Lupinus argenteus",160507,588046,27.2949735224795
"6","Mertensia fusiformis",102535,588046,17.4365610853573
"6","Vaccinium vitis-idaea",89055,588046,15.1442234110937
"6","Populus alba",61979,588046,10.5398217146278
"6","Lupinus sericeus",58005,588046,9.8640242430014
"6","Mertensia ciliata",35762,588046,6.08149702574288
"6","Cynoglossum pringlei",10269,588046,1.74629195675168
"6","Gaultheria prostrata",7709,588046,1.31095186430993
"6","Hydrophyllum canadense",7518,588046,1.27847141210041
"6","Erigeron grandiflorus",6334,588046,1.07712661934611
"6","Cynoglossum anchusoides",6055,588046,1.0296813514589
"6","Cynoglossum amplifolium",4707,588046,0.800447584032542
"6","Senecio tephrosioides",3770,588046,0.641106308009918
"6","Epilobium canum",3538,588046,0.601653612132384
"6","Senecio funckii",2833,588046,0.481765031987294
"7","Hydrophyllum canadense",101079,141824,71.2707299187726
"7","Hydrophyllum fendleri",11234,141824,7.92108528880866
"7","Lathyrus lanszwertii",9072,141824,6.39666064981949
"7","Epilobium canum",4027,141824,2.83943479241877
"7","Lupinus argenteus",2447,141824,1.725377933213
"7","Chamaenerion angustifolium",1412,141824,0.995600180505415
"7","Nemophila menziesii",1216,141824,0.857400722021661
"7","Lupinus sericeus",1132,141824,0.79817238267148
"7","Pseudognaphalium attenuatum",837,141824,0.59016809566787
"7","Taraxacum officinale",769,141824,0.542221344765343
"7","Erigeron grandiflorus",757,141824,0.533760153429603
"7","Symphyotrichum foliaceum",738,141824,0.520363267148015
"7","Vaccinium vitis-idaea",656,141824,0.462545126353791
"7","Agastache pallidiflora",494,141824,0.3483190433213
"7","Arenaria globiflora",490,141824,0.345498646209386
"8","Mertensia ciliata",15434,48535,31.7997321520552
"8","Mertensia fusiformis",15386,48535,31.7008344493664
"8","Parnassia palustris",3811,48535,7.85206551972803
"8","Hydrophyllum fendleri",3119,48535,6.42629030596477
"8","Lupinus argenteus",2006,48535,4.13309982486865
"8","Erigeron grandiflorus",1530,48535,3.1523642732049
"8","Geum ternatum",831,48535,1.71216647779953
"8","Lupinus sericeus",829,48535,1.70804574018749
"8","Taraxacum officinale",753,48535,1.55145771093026
"8","Hydrophyllum canadense",705,48535,1.45256000824148
"8","Epilobium canum",663,48535,1.36602451838879
"8","Symphyotrichum foliaceum",418,48535,0.861234160914804
"8","Cirsium parryi",405,48535,0.834449366436592
"8","Cynoglossum anchusoides",287,48535,0.591325847326671
"8","Cynoglossum pringlei",265,48535,0.545997733594313
"9","Hydrophyllum fendleri",17841,28285,63.0758352483649
"9","Hydrophyllum canadense",4249,28285,15.0220965175888
"9","Parnassia palustris",1761,28285,6.22591479582818
"9","Hydrophyllum capitatum",709,28285,2.50662895527665
"9","Erigeron grandiflorus",346,28285,1.22326321371752
"9","Taraxacum officinale",337,28285,1.19144422838961
"9","Lupinus sericeus",321,28285,1.13487714336221
"9","Geum ternatum",300,28285,1.06063284426374
"9","Mertensia fusiformis",299,28285,1.05709740144953
"9","Cirsium parryi",260,28285,0.919215131695245
"9","Symphyotrichum foliaceum",232,28285,0.820222732897295
"9","Lupinus argenteus",211,28285,0.745978433798833
"9","Mertensia ciliata",194,28285,0.685875905957221
"9","Epilobium canum",167,28285,0.590418949973484
"9","Nemophila menziesii",127,28285,0.449001237404985
